time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
01/01/2019 00:00,01/01/2019 00:00,0,0,0,11.027
01/01/2019 01:00,01/01/2019 01:00,0,0,0,10.971
01/01/2019 02:00,01/01/2019 02:00,0,0,0,10.914
01/01/2019 03:00,01/01/2019 03:00,0,0,0,10.922
01/01/2019 04:00,01/01/2019 04:00,0,0,0,10.96
01/01/2019 05:00,01/01/2019 05:00,0,0,0,10.964
01/01/2019 06:00,01/01/2019 06:00,0,0,0,10.958
01/01/2019 07:00,01/01/2019 07:00,0,0,0,10.92
01/01/2019 08:00,01/01/2019 08:00,0,0,0.003,10.917
01/01/2019 09:00,01/01/2019 09:00,0.017,0.001,0.029,10.851
01/01/2019 10:00,01/01/2019 10:00,0.046,0.002,0.062,10.709
01/01/2019 11:00,01/01/2019 11:00,0.072,0.004,0.089,10.573
01/01/2019 12:00,01/01/2019 12:00,0.082,0.005,0.099,10.433
01/01/2019 13:00,01/01/2019 13:00,0.078,0.005,0.094,10.302
01/01/2019 14:00,01/01/2019 14:00,0.047,0.003,0.063,10.174
01/01/2019 15:00,01/01/2019 15:00,0.016,0.001,0.029,10.103
01/01/2019 16:00,01/01/2019 16:00,0,0,0.002,10.058
01/01/2019 17:00,01/01/2019 17:00,0,0,0,10.002
01/01/2019 18:00,01/01/2019 18:00,0,0,0,9.989
01/01/2019 19:00,01/01/2019 19:00,0,0,0,10.052
01/01/2019 20:00,01/01/2019 20:00,0,0,0,10.172
01/01/2019 21:00,01/01/2019 21:00,0,0,0,10.212
01/01/2019 22:00,01/01/2019 22:00,0,0,0,10.174
01/01/2019 23:00,01/01/2019 23:00,0,0,0,10.162
02/01/2019 00:00,02/01/2019 00:00,0,0,0,10.169
02/01/2019 01:00,02/01/2019 01:00,0,0,0,10.183
02/01/2019 02:00,02/01/2019 02:00,0,0,0,10.21
02/01/2019 03:00,02/01/2019 03:00,0,0,0,10.296
02/01/2019 04:00,02/01/2019 04:00,0,0,0,10.422
02/01/2019 05:00,02/01/2019 05:00,0,0,0,10.55
02/01/2019 06:00,02/01/2019 06:00,0,0,0,10.666
02/01/2019 07:00,02/01/2019 07:00,0,0,0,10.712
02/01/2019 08:00,02/01/2019 08:00,0,0,0.003,10.701
02/01/2019 09:00,02/01/2019 09:00,0.014,0.001,0.027,10.648
02/01/2019 10:00,02/01/2019 10:00,0.056,0.004,0.072,10.535
02/01/2019 11:00,02/01/2019 11:00,0.089,0.008,0.103,10.509
02/01/2019 12:00,02/01/2019 12:00,0.109,0.012,0.12,10.458
02/01/2019 13:00,02/01/2019 13:00,0.102,0.012,0.113,10.374
02/01/2019 14:00,02/01/2019 14:00,0.076,0.01,0.088,10.278
02/01/2019 15:00,02/01/2019 15:00,0.032,0.004,0.044,10.259
02/01/2019 16:00,02/01/2019 16:00,0,0,0.003,10.208
02/01/2019 17:00,02/01/2019 17:00,0,0,0,10.089
02/01/2019 18:00,02/01/2019 18:00,0,0,0,9.997
02/01/2019 19:00,02/01/2019 19:00,0,0,0,9.902
02/01/2019 20:00,02/01/2019 20:00,0,0,0,9.802
02/01/2019 21:00,02/01/2019 21:00,0,0,0,9.709
02/01/2019 22:00,02/01/2019 22:00,0,0,0,9.64
02/01/2019 23:00,02/01/2019 23:00,0,0,0,9.572
03/01/2019 00:00,03/01/2019 00:00,0,0,0,9.505
03/01/2019 01:00,03/01/2019 01:00,0,0,0,9.458
03/01/2019 02:00,03/01/2019 02:00,0,0,0,9.42
03/01/2019 03:00,03/01/2019 03:00,0,0,0,9.356
03/01/2019 04:00,03/01/2019 04:00,0,0,0,9.271
03/01/2019 05:00,03/01/2019 05:00,0,0,0,9.216
03/01/2019 06:00,03/01/2019 06:00,0,0,0,9.173
03/01/2019 07:00,03/01/2019 07:00,0,0,0,9.156
03/01/2019 08:00,03/01/2019 08:00,0,0,0.006,9.149
03/01/2019 09:00,03/01/2019 09:00,0.033,0.004,0.046,9.069
03/01/2019 10:00,03/01/2019 10:00,0.083,0.012,0.092,8.952
03/01/2019 11:00,03/01/2019 11:00,0.118,0.019,0.121,8.853
03/01/2019 12:00,03/01/2019 12:00,0.14,0.028,0.136,8.781
03/01/2019 13:00,03/01/2019 13:00,0.123,0.023,0.123,8.724
03/01/2019 14:00,03/01/2019 14:00,0.082,0.013,0.091,8.708
03/01/2019 15:00,03/01/2019 15:00,0.03,0.004,0.043,8.807
03/01/2019 16:00,03/01/2019 16:00,0,0,0.003,8.977
03/01/2019 17:00,03/01/2019 17:00,0,0,0,9.14
03/01/2019 18:00,03/01/2019 18:00,0,0,0,9.277
03/01/2019 19:00,03/01/2019 19:00,0,0,0,9.385
03/01/2019 20:00,03/01/2019 20:00,0,0,0,9.466
03/01/2019 21:00,03/01/2019 21:00,0,0,0,9.503
03/01/2019 22:00,03/01/2019 22:00,0,0,0,9.504
03/01/2019 23:00,03/01/2019 23:00,0,0,0,9.499
04/01/2019 00:00,04/01/2019 00:00,0,0,0,9.481
04/01/2019 01:00,04/01/2019 01:00,0,0,0,9.449
04/01/2019 02:00,04/01/2019 02:00,0,0,0,9.391
04/01/2019 03:00,04/01/2019 03:00,0,0,0,9.376
04/01/2019 04:00,04/01/2019 04:00,0,0,0,9.386
04/01/2019 05:00,04/01/2019 05:00,0,0,0,9.362
04/01/2019 06:00,04/01/2019 06:00,0,0,0,9.366
04/01/2019 07:00,04/01/2019 07:00,0,0,0,9.387
04/01/2019 08:00,04/01/2019 08:00,0.001,0,0.007,9.395
04/01/2019 09:00,04/01/2019 09:00,0.044,0.009,0.053,9.354
04/01/2019 10:00,04/01/2019 10:00,0.116,0.04,0.099,9.275
04/01/2019 11:00,04/01/2019 11:00,0.183,0.097,0.113,9.173
04/01/2019 12:00,04/01/2019 12:00,0.223,0.149,0.104,9.068
04/01/2019 13:00,04/01/2019 13:00,0.178,0.093,0.111,8.977
04/01/2019 14:00,04/01/2019 14:00,0.121,0.052,0.093,8.921
04/01/2019 15:00,04/01/2019 15:00,0.051,0.018,0.052,8.911
04/01/2019 16:00,04/01/2019 16:00,0,0.001,0.005,8.908
04/01/2019 17:00,04/01/2019 17:00,0,0,0,8.911
04/01/2019 18:00,04/01/2019 18:00,0,0,0,8.935
04/01/2019 19:00,04/01/2019 19:00,0,0,0,8.961
04/01/2019 20:00,04/01/2019 20:00,0,0,0,8.99
04/01/2019 21:00,04/01/2019 21:00,0,0,0,8.999
04/01/2019 22:00,04/01/2019 22:00,0,0,0,8.987
04/01/2019 23:00,04/01/2019 23:00,0,0,0,8.973
05/01/2019 00:00,05/01/2019 00:00,0,0,0,8.954
05/01/2019 01:00,05/01/2019 01:00,0,0,0,8.936
05/01/2019 02:00,05/01/2019 02:00,0,0,0,8.913
05/01/2019 03:00,05/01/2019 03:00,0,0,0,8.919
05/01/2019 04:00,05/01/2019 04:00,0,0,0,8.955
05/01/2019 05:00,05/01/2019 05:00,0,0,0,8.98
05/01/2019 06:00,05/01/2019 06:00,0,0,0,9.012
05/01/2019 07:00,05/01/2019 07:00,0,0,0,9.04
05/01/2019 08:00,05/01/2019 08:00,0.002,0.001,0.009,9.073
05/01/2019 09:00,05/01/2019 09:00,0.057,0.015,0.061,9.081
05/01/2019 10:00,05/01/2019 10:00,0.112,0.029,0.105,9.077
05/01/2019 11:00,05/01/2019 11:00,0.143,0.035,0.132,9.066
05/01/2019 12:00,05/01/2019 12:00,0.135,0.025,0.135,9.056
05/01/2019 13:00,05/01/2019 13:00,0.102,0.013,0.112,9.057
05/01/2019 14:00,05/01/2019 14:00,0.058,0.005,0.072,9.093
05/01/2019 15:00,05/01/2019 15:00,0.014,0.001,0.026,9.189
05/01/2019 16:00,05/01/2019 16:00,0,0,0.002,9.334
05/01/2019 17:00,05/01/2019 17:00,0,0,0,9.478
05/01/2019 18:00,05/01/2019 18:00,0,0,0,9.612
05/01/2019 19:00,05/01/2019 19:00,0,0,0,9.761
05/01/2019 20:00,05/01/2019 20:00,0,0,0,9.89
05/01/2019 21:00,05/01/2019 21:00,0,0,0,9.961
05/01/2019 22:00,05/01/2019 22:00,0,0,0,9.982
05/01/2019 23:00,05/01/2019 23:00,0,0,0,9.969
06/01/2019 00:00,06/01/2019 00:00,0,0,0,9.929
06/01/2019 01:00,06/01/2019 01:00,0,0,0,9.903
06/01/2019 02:00,06/01/2019 02:00,0,0,0,9.904
06/01/2019 03:00,06/01/2019 03:00,0,0,0,9.932
06/01/2019 04:00,06/01/2019 04:00,0,0,0,9.984
06/01/2019 05:00,06/01/2019 05:00,0,0,0,10.047
06/01/2019 06:00,06/01/2019 06:00,0,0,0,10.13
06/01/2019 07:00,06/01/2019 07:00,0,0,0,10.218
06/01/2019 08:00,06/01/2019 08:00,0,0,0.002,10.271
06/01/2019 09:00,06/01/2019 09:00,0.01,0,0.022,10.316
06/01/2019 10:00,06/01/2019 10:00,0.031,0.001,0.047,10.367
06/01/2019 11:00,06/01/2019 11:00,0.05,0.002,0.067,10.427
06/01/2019 12:00,06/01/2019 12:00,0.054,0.002,0.072,10.496
06/01/2019 13:00,06/01/2019 13:00,0.032,0.001,0.048,10.559
06/01/2019 14:00,06/01/2019 14:00,0.021,0.001,0.035,10.62
06/01/2019 15:00,06/01/2019 15:00,0.006,0,0.016,10.671
06/01/2019 16:00,06/01/2019 16:00,0,0,0.002,10.758
06/01/2019 17:00,06/01/2019 17:00,0,0,0,10.865
06/01/2019 18:00,06/01/2019 18:00,0,0,0,10.963
06/01/2019 19:00,06/01/2019 19:00,0,0,0,11.051
06/01/2019 20:00,06/01/2019 20:00,0,0,0,11.14
06/01/2019 21:00,06/01/2019 21:00,0,0,0,11.202
06/01/2019 22:00,06/01/2019 22:00,0,0,0,11.271
06/01/2019 23:00,06/01/2019 23:00,0,0,0,11.331
07/01/2019 00:00,07/01/2019 00:00,0,0,0,11.376
07/01/2019 01:00,07/01/2019 01:00,0,0,0,11.41
07/01/2019 02:00,07/01/2019 02:00,0,0,0,11.426
07/01/2019 03:00,07/01/2019 03:00,0,0,0,11.427
07/01/2019 04:00,07/01/2019 04:00,0,0,0,11.422
07/01/2019 05:00,07/01/2019 05:00,0,0,0,11.422
07/01/2019 06:00,07/01/2019 06:00,0,0,0,11.451
07/01/2019 07:00,07/01/2019 07:00,0,0,0,11.5
07/01/2019 08:00,07/01/2019 08:00,0,0,0.006,11.545
07/01/2019 09:00,07/01/2019 09:00,0.029,0.002,0.043,11.518
07/01/2019 10:00,07/01/2019 10:00,0.063,0.005,0.079,11.422
07/01/2019 11:00,07/01/2019 11:00,0.096,0.008,0.111,11.312
07/01/2019 12:00,07/01/2019 12:00,0.098,0.008,0.114,11.214
07/01/2019 13:00,07/01/2019 13:00,0.057,0.002,0.075,11.136
07/01/2019 14:00,07/01/2019 14:00,0.028,0.001,0.043,11.103
07/01/2019 15:00,07/01/2019 15:00,0.007,0,0.017,11.127
07/01/2019 16:00,07/01/2019 16:00,0,0,0.002,11.196
07/01/2019 17:00,07/01/2019 17:00,0,0,0,11.268
07/01/2019 18:00,07/01/2019 18:00,0,0,0,11.299
07/01/2019 19:00,07/01/2019 19:00,0,0,0,11.31
07/01/2019 20:00,07/01/2019 20:00,0,0,0,11.345
07/01/2019 21:00,07/01/2019 21:00,0,0,0,11.397
07/01/2019 22:00,07/01/2019 22:00,0,0,0,11.459
07/01/2019 23:00,07/01/2019 23:00,0,0,0,11.512
08/01/2019 00:00,08/01/2019 00:00,0,0,0,11.543
08/01/2019 01:00,08/01/2019 01:00,0,0,0,11.563
08/01/2019 02:00,08/01/2019 02:00,0,0,0,11.588
08/01/2019 03:00,08/01/2019 03:00,0,0,0,11.54
08/01/2019 04:00,08/01/2019 04:00,0,0,0,11.474
08/01/2019 05:00,08/01/2019 05:00,0,0,0,11.419
08/01/2019 06:00,08/01/2019 06:00,0,0,0,11.328
08/01/2019 07:00,08/01/2019 07:00,0,0,0,11.193
08/01/2019 08:00,08/01/2019 08:00,0.001,0,0.008,11.061
08/01/2019 09:00,08/01/2019 09:00,0.047,0.01,0.056,10.904
08/01/2019 10:00,08/01/2019 10:00,0.121,0.043,0.103,10.747
08/01/2019 11:00,08/01/2019 11:00,0.184,0.095,0.119,10.6
08/01/2019 12:00,08/01/2019 12:00,0.218,0.138,0.112,10.492
08/01/2019 13:00,08/01/2019 13:00,0.205,0.133,0.102,10.427
08/01/2019 14:00,08/01/2019 14:00,0.135,0.067,0.094,10.399
08/01/2019 15:00,08/01/2019 15:00,0.05,0.015,0.055,10.392
08/01/2019 16:00,08/01/2019 16:00,0,0,0.005,10.386
08/01/2019 17:00,08/01/2019 17:00,0,0,0,10.381
08/01/2019 18:00,08/01/2019 18:00,0,0,0,10.379
08/01/2019 19:00,08/01/2019 19:00,0,0,0,10.378
08/01/2019 20:00,08/01/2019 20:00,0,0,0,10.389
08/01/2019 21:00,08/01/2019 21:00,0,0,0,10.365
08/01/2019 22:00,08/01/2019 22:00,0,0,0,10.295
08/01/2019 23:00,08/01/2019 23:00,0,0,0,10.237
09/01/2019 00:00,09/01/2019 00:00,0,0,0,10.185
09/01/2019 01:00,09/01/2019 01:00,0,0,0,10.135
09/01/2019 02:00,09/01/2019 02:00,0,0,0,10.089
09/01/2019 03:00,09/01/2019 03:00,0,0,0,10.102
09/01/2019 04:00,09/01/2019 04:00,0,0,0,10.168
09/01/2019 05:00,09/01/2019 05:00,0,0,0,10.221
09/01/2019 06:00,09/01/2019 06:00,0,0,0,10.272
09/01/2019 07:00,09/01/2019 07:00,0,0,0,10.338
09/01/2019 08:00,09/01/2019 08:00,0,0,0.005,10.415
09/01/2019 09:00,09/01/2019 09:00,0.015,0.001,0.027,10.411
09/01/2019 10:00,09/01/2019 10:00,0.032,0.001,0.047,10.342
09/01/2019 11:00,09/01/2019 11:00,0.052,0.002,0.069,10.216
09/01/2019 12:00,09/01/2019 12:00,0.125,0.017,0.132,10.132
09/01/2019 13:00,09/01/2019 13:00,0.17,0.059,0.139,10.076
09/01/2019 14:00,09/01/2019 14:00,0.12,0.037,0.107,9.996
09/01/2019 15:00,09/01/2019 15:00,0.049,0.01,0.058,9.893
09/01/2019 16:00,09/01/2019 16:00,0,0,0.006,9.824
09/01/2019 17:00,09/01/2019 17:00,0,0,0,9.771
09/01/2019 18:00,09/01/2019 18:00,0,0,0,9.731
09/01/2019 19:00,09/01/2019 19:00,0,0,0,9.705
09/01/2019 20:00,09/01/2019 20:00,0,0,0,9.729
09/01/2019 21:00,09/01/2019 21:00,0,0,0,9.644
09/01/2019 22:00,09/01/2019 22:00,0,0,0,9.446
09/01/2019 23:00,09/01/2019 23:00,0,0,0,9.28
10/01/2019 00:00,10/01/2019 00:00,0,0,0,9.121
10/01/2019 01:00,10/01/2019 01:00,0,0,0,8.976
10/01/2019 02:00,10/01/2019 02:00,0,0,0,8.818
10/01/2019 03:00,10/01/2019 03:00,0,0,0,8.735
10/01/2019 04:00,10/01/2019 04:00,0,0,0,8.662
10/01/2019 05:00,10/01/2019 05:00,0,0,0,8.554
10/01/2019 06:00,10/01/2019 06:00,0,0,0,8.523
10/01/2019 07:00,10/01/2019 07:00,0,0,0,8.554
10/01/2019 08:00,10/01/2019 08:00,0.005,0.002,0.011,8.586
10/01/2019 09:00,10/01/2019 09:00,0.086,0.052,0.055,8.603
10/01/2019 10:00,10/01/2019 10:00,0.178,0.133,0.071,8.649
10/01/2019 11:00,10/01/2019 11:00,0.232,0.18,0.082,8.722
10/01/2019 12:00,10/01/2019 12:00,0.242,0.181,0.092,8.802
10/01/2019 13:00,10/01/2019 13:00,0.2,0.124,0.104,8.931
10/01/2019 14:00,10/01/2019 14:00,0.128,0.055,0.097,9.149
10/01/2019 15:00,10/01/2019 15:00,0.044,0.01,0.052,9.395
10/01/2019 16:00,10/01/2019 16:00,0,0,0.004,9.615
10/01/2019 17:00,10/01/2019 17:00,0,0,0,9.802
10/01/2019 18:00,10/01/2019 18:00,0,0,0,9.963
10/01/2019 19:00,10/01/2019 19:00,0,0,0,10.105
10/01/2019 20:00,10/01/2019 20:00,0,0,0,10.258
10/01/2019 21:00,10/01/2019 21:00,0,0,0,10.393
10/01/2019 22:00,10/01/2019 22:00,0,0,0,10.52
10/01/2019 23:00,10/01/2019 23:00,0,0,0,10.618
11/01/2019 00:00,11/01/2019 00:00,0,0,0,10.662
11/01/2019 01:00,11/01/2019 01:00,0,0,0,10.685
11/01/2019 02:00,11/01/2019 02:00,0,0,0,10.708
11/01/2019 03:00,11/01/2019 03:00,0,0,0,10.742
11/01/2019 04:00,11/01/2019 04:00,0,0,0,10.772
11/01/2019 05:00,11/01/2019 05:00,0,0,0,10.79
11/01/2019 06:00,11/01/2019 06:00,0,0,0,10.796
11/01/2019 07:00,11/01/2019 07:00,0,0,0,10.782
11/01/2019 08:00,11/01/2019 08:00,0.003,0.001,0.01,10.812
11/01/2019 09:00,11/01/2019 09:00,0.073,0.034,0.06,10.783
11/01/2019 10:00,11/01/2019 10:00,0.168,0.12,0.076,10.745
11/01/2019 11:00,11/01/2019 11:00,0.229,0.182,0.079,10.715
11/01/2019 12:00,11/01/2019 12:00,0.256,0.217,0.074,10.678
11/01/2019 13:00,11/01/2019 13:00,0.234,0.196,0.071,10.626
11/01/2019 14:00,11/01/2019 14:00,0.172,0.136,0.064,10.572
11/01/2019 15:00,11/01/2019 15:00,0.078,0.052,0.048,10.6
11/01/2019 16:00,11/01/2019 16:00,0.002,0.002,0.008,10.677
11/01/2019 17:00,11/01/2019 17:00,0,0,0,10.737
11/01/2019 18:00,11/01/2019 18:00,0,0,0,10.789
11/01/2019 19:00,11/01/2019 19:00,0,0,0,10.841
11/01/2019 20:00,11/01/2019 20:00,0,0,0,10.926
11/01/2019 21:00,11/01/2019 21:00,0,0,0,10.944
11/01/2019 22:00,11/01/2019 22:00,0,0,0,10.894
11/01/2019 23:00,11/01/2019 23:00,0,0,0,10.837
12/01/2019 00:00,12/01/2019 00:00,0,0,0,10.79
12/01/2019 01:00,12/01/2019 01:00,0,0,0,10.767
12/01/2019 02:00,12/01/2019 02:00,0,0,0,10.78
12/01/2019 03:00,12/01/2019 03:00,0,0,0,10.814
12/01/2019 04:00,12/01/2019 04:00,0,0,0,10.853
12/01/2019 05:00,12/01/2019 05:00,0,0,0,10.876
12/01/2019 06:00,12/01/2019 06:00,0,0,0,10.911
12/01/2019 07:00,12/01/2019 07:00,0,0,0,10.963
12/01/2019 08:00,12/01/2019 08:00,0,0,0.004,11.034
12/01/2019 09:00,12/01/2019 09:00,0.035,0.003,0.049,11.088
12/01/2019 10:00,12/01/2019 10:00,0.127,0.034,0.117,11.149
12/01/2019 11:00,12/01/2019 11:00,0.158,0.042,0.142,11.123
12/01/2019 12:00,12/01/2019 12:00,0.151,0.03,0.148,11.043
12/01/2019 13:00,12/01/2019 13:00,0.085,0.007,0.101,10.985
12/01/2019 14:00,12/01/2019 14:00,0.047,0.003,0.063,10.999
12/01/2019 15:00,12/01/2019 15:00,0.018,0.001,0.031,11.034
12/01/2019 16:00,12/01/2019 16:00,0,0,0.006,11.053
12/01/2019 17:00,12/01/2019 17:00,0,0,0,11.039
12/01/2019 18:00,12/01/2019 18:00,0,0,0,11.026
12/01/2019 19:00,12/01/2019 19:00,0,0,0,11.021
12/01/2019 20:00,12/01/2019 20:00,0,0,0,11.027
12/01/2019 21:00,12/01/2019 21:00,0,0,0,11.023
12/01/2019 22:00,12/01/2019 22:00,0,0,0,11.001
12/01/2019 23:00,12/01/2019 23:00,0,0,0,10.977
13/01/2019 00:00,13/01/2019 00:00,0,0,0,10.966
13/01/2019 01:00,13/01/2019 01:00,0,0,0,10.97
13/01/2019 02:00,13/01/2019 02:00,0,0,0,10.985
13/01/2019 03:00,13/01/2019 03:00,0,0,0,11.005
13/01/2019 04:00,13/01/2019 04:00,0,0,0,11.043
13/01/2019 05:00,13/01/2019 05:00,0,0,0,11.133
13/01/2019 06:00,13/01/2019 06:00,0,0,0,11.211
13/01/2019 07:00,13/01/2019 07:00,0,0,0,11.253
13/01/2019 08:00,13/01/2019 08:00,0.004,0.001,0.012,11.228
13/01/2019 09:00,13/01/2019 09:00,0.066,0.018,0.068,11.191
13/01/2019 10:00,13/01/2019 10:00,0.129,0.041,0.113,11.161
13/01/2019 11:00,13/01/2019 11:00,0.143,0.035,0.134,11.154
13/01/2019 12:00,13/01/2019 12:00,0.168,0.049,0.147,11.122
13/01/2019 13:00,13/01/2019 13:00,0.162,0.053,0.137,11.055
13/01/2019 14:00,13/01/2019 14:00,0.112,0.028,0.108,11.016
13/01/2019 15:00,13/01/2019 15:00,0.03,0.003,0.044,11.063
13/01/2019 16:00,13/01/2019 16:00,0,0,0.005,11.163
13/01/2019 17:00,13/01/2019 17:00,0,0,0,11.26
13/01/2019 18:00,13/01/2019 18:00,0,0,0,11.346
13/01/2019 19:00,13/01/2019 19:00,0,0,0,11.364
13/01/2019 20:00,13/01/2019 20:00,0,0,0,11.351
13/01/2019 21:00,13/01/2019 21:00,0,0,0,11.289
13/01/2019 22:00,13/01/2019 22:00,0,0,0,11.143
13/01/2019 23:00,13/01/2019 23:00,0,0,0,11.004
14/01/2019 00:00,14/01/2019 00:00,0,0,0,10.916
14/01/2019 01:00,14/01/2019 01:00,0,0,0,10.867
14/01/2019 02:00,14/01/2019 02:00,0,0,0,10.826
14/01/2019 03:00,14/01/2019 03:00,0,0,0,10.755
14/01/2019 04:00,14/01/2019 04:00,0,0,0,10.646
14/01/2019 05:00,14/01/2019 05:00,0,0,0,10.531
14/01/2019 06:00,14/01/2019 06:00,0,0,0,10.442
14/01/2019 07:00,14/01/2019 07:00,0,0,0,10.37
14/01/2019 08:00,14/01/2019 08:00,0.004,0.001,0.012,10.322
14/01/2019 09:00,14/01/2019 09:00,0.064,0.015,0.069,10.305
14/01/2019 10:00,14/01/2019 10:00,0.13,0.041,0.114,10.265
14/01/2019 11:00,14/01/2019 11:00,0.193,0.084,0.138,10.19
14/01/2019 12:00,14/01/2019 12:00,0.183,0.06,0.151,10.118
14/01/2019 13:00,14/01/2019 13:00,0.121,0.019,0.126,10.066
14/01/2019 14:00,14/01/2019 14:00,0.066,0.006,0.08,10.03
14/01/2019 15:00,14/01/2019 15:00,0.019,0.001,0.032,9.99
14/01/2019 16:00,14/01/2019 16:00,0,0,0.004,9.949
14/01/2019 17:00,14/01/2019 17:00,0,0,0,9.918
14/01/2019 18:00,14/01/2019 18:00,0,0,0,9.877
14/01/2019 19:00,14/01/2019 19:00,0,0,0,9.827
14/01/2019 20:00,14/01/2019 20:00,0,0,0,9.814
14/01/2019 21:00,14/01/2019 21:00,0,0,0,9.853
14/01/2019 22:00,14/01/2019 22:00,0,0,0,9.938
14/01/2019 23:00,14/01/2019 23:00,0,0,0,10.032
15/01/2019 00:00,15/01/2019 00:00,0,0,0,10.107
15/01/2019 01:00,15/01/2019 01:00,0,0,0,10.194
15/01/2019 02:00,15/01/2019 02:00,0,0,0,10.284
15/01/2019 03:00,15/01/2019 03:00,0,0,0,10.369
15/01/2019 04:00,15/01/2019 04:00,0,0,0,10.442
15/01/2019 05:00,15/01/2019 05:00,0,0,0,10.518
15/01/2019 06:00,15/01/2019 06:00,0,0,0,10.575
15/01/2019 07:00,15/01/2019 07:00,0,0,0,10.556
15/01/2019 08:00,15/01/2019 08:00,0,0,0.005,10.511
15/01/2019 09:00,15/01/2019 09:00,0.019,0.001,0.032,10.475
15/01/2019 10:00,15/01/2019 10:00,0.046,0.002,0.063,10.403
15/01/2019 11:00,15/01/2019 11:00,0.07,0.003,0.088,10.368
15/01/2019 12:00,15/01/2019 12:00,0.07,0.003,0.088,10.403
15/01/2019 13:00,15/01/2019 13:00,0.062,0.002,0.079,10.498
15/01/2019 14:00,15/01/2019 14:00,0.041,0.001,0.058,10.615
15/01/2019 15:00,15/01/2019 15:00,0.017,0.001,0.03,10.717
15/01/2019 16:00,15/01/2019 16:00,0,0,0.004,10.789
15/01/2019 17:00,15/01/2019 17:00,0,0,0,10.828
15/01/2019 18:00,15/01/2019 18:00,0,0,0,10.867
15/01/2019 19:00,15/01/2019 19:00,0,0,0,10.904
15/01/2019 20:00,15/01/2019 20:00,0,0,0,10.907
15/01/2019 21:00,15/01/2019 21:00,0,0,0,10.845
15/01/2019 22:00,15/01/2019 22:00,0,0,0,10.847
15/01/2019 23:00,15/01/2019 23:00,0,0,0,10.942
16/01/2019 00:00,16/01/2019 00:00,0,0,0,10.987
16/01/2019 01:00,16/01/2019 01:00,0,0,0,11.033
16/01/2019 02:00,16/01/2019 02:00,0,0,0,11.125
16/01/2019 03:00,16/01/2019 03:00,0,0,0,11.231
16/01/2019 04:00,16/01/2019 04:00,0,0,0,11.295
16/01/2019 05:00,16/01/2019 05:00,0,0,0,11.336
16/01/2019 06:00,16/01/2019 06:00,0,0,0,11.343
16/01/2019 07:00,16/01/2019 07:00,0,0,0,11.203
16/01/2019 08:00,16/01/2019 08:00,0,0,0.005,10.768
16/01/2019 09:00,16/01/2019 09:00,0.006,0,0.016,9.938
16/01/2019 10:00,16/01/2019 10:00,0.043,0.002,0.059,9.203
16/01/2019 11:00,16/01/2019 11:00,0.11,0.012,0.121,9.111
16/01/2019 12:00,16/01/2019 12:00,0.145,0.025,0.145,9.397
16/01/2019 13:00,16/01/2019 13:00,0.178,0.06,0.146,9.692
16/01/2019 14:00,16/01/2019 14:00,0.147,0.058,0.115,9.735
16/01/2019 15:00,16/01/2019 15:00,0.06,0.014,0.066,9.648
16/01/2019 16:00,16/01/2019 16:00,0.002,0.001,0.009,9.488
16/01/2019 17:00,16/01/2019 17:00,0,0,0,9.363
16/01/2019 18:00,16/01/2019 18:00,0,0,0,9.574
16/01/2019 19:00,16/01/2019 19:00,0,0,0,9.891
16/01/2019 20:00,16/01/2019 20:00,0,0,0,9.668
16/01/2019 21:00,16/01/2019 21:00,0,0,0,9.33
16/01/2019 22:00,16/01/2019 22:00,0,0,0,9.102
16/01/2019 23:00,16/01/2019 23:00,0,0,0,8.936
17/01/2019 00:00,17/01/2019 00:00,0,0,0,8.954
17/01/2019 01:00,17/01/2019 01:00,0,0,0,9.135
17/01/2019 02:00,17/01/2019 02:00,0,0,0,9.277
17/01/2019 03:00,17/01/2019 03:00,0,0,0,9.335
17/01/2019 04:00,17/01/2019 04:00,0,0,0,9.241
17/01/2019 05:00,17/01/2019 05:00,0,0,0,9.011
17/01/2019 06:00,17/01/2019 06:00,0,0,0,8.792
17/01/2019 07:00,17/01/2019 07:00,0,0,0,8.62
17/01/2019 08:00,17/01/2019 08:00,0.011,0.006,0.017,8.488
17/01/2019 09:00,17/01/2019 09:00,0.111,0.081,0.053,8.372
17/01/2019 10:00,17/01/2019 10:00,0.211,0.177,0.062,8.294
17/01/2019 11:00,17/01/2019 11:00,0.273,0.238,0.067,8.266
17/01/2019 12:00,17/01/2019 12:00,0.276,0.221,0.087,8.244
17/01/2019 13:00,17/01/2019 13:00,0.174,0.069,0.131,8.227
17/01/2019 14:00,17/01/2019 14:00,0.093,0.017,0.098,8.199
17/01/2019 15:00,17/01/2019 15:00,0.034,0.004,0.047,8.141
17/01/2019 16:00,17/01/2019 16:00,0.001,0,0.007,8.093
17/01/2019 17:00,17/01/2019 17:00,0,0,0,7.994
17/01/2019 18:00,17/01/2019 18:00,0,0,0,8.005
17/01/2019 19:00,17/01/2019 19:00,0,0,0,8.173
17/01/2019 20:00,17/01/2019 20:00,0,0,0,8.371
17/01/2019 21:00,17/01/2019 21:00,0,0,0,8.522
17/01/2019 22:00,17/01/2019 22:00,0,0,0,8.612
17/01/2019 23:00,17/01/2019 23:00,0,0,0,8.591
18/01/2019 00:00,18/01/2019 00:00,0,0,0,8.547
18/01/2019 01:00,18/01/2019 01:00,0,0,0,8.592
18/01/2019 02:00,18/01/2019 02:00,0,0,0,8.772
